timestamp,line_number,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,qos,rf_sul_state,rf_sul_band,mn_ver
2025-10-26 20:01:53.772,2483,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","7,3,6,5,4","4,4,4,4,4","25,25,25,26,25","14,11,13,13,15","4,6,7,4,5","9,11,10,8,7","0.06,0.03,0.05,0.05,0.06","0.00,0.00,0.00,0.00,0.03","10.0,11.0,15.0,13.0,-99.0","0.0,0.0,0.0,0.0,-99.0","-1.0,-1.0,-1.0,-1.0,-1.0","1063,75,193,151,132","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.03,0.03,0.03,0.03","-99,3591,3517,3306,3673","-1.00,0.01,0.01,0.01,0.01","244030,232911,338691,225979,247592","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","88,91,91,93,-99","10,11,15,13,-99","20,20,20,20,20","{-80,-91,-91,-256},{-80,-94,-94,-256},{-82,-95,-95,-256}","{31.20,70.50,-20.00,-20.00},{56.80,-7.30,-20.00,-20.00},{-20.00,17.10,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,"{159,159}",4
2025-10-26 20:01:55.353,2492,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","8,9,6,3,7","4,4,4,4,4","25,24,25,26,24","12,15,13,12,15","4,6,4,4,6","7,9,7,9,9","0.05,0.00,0.04,0.04,0.00","0.00,0.00,0.03,0.00,0.00","11.0,-99.0,12.0,14.0,15.0","0.0,-99.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","354,3384,354,118,425","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,-1.00,0.03,-1.00,0.03","4418,-99,4157,-99,4088","0.01,-1.00,0.01,-1.00,0.01","213175,188501,289066,395278,431829","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","87,-99,90,95,97","11,-99,12,14,15","20,20,20,20,20","{-74,-89,-89,-256},{-83,-93,-93,-256},{-84,-97,-97,-256}","{31.20,-6.80,-20.00,-20.00},{-20.00,-6.70,-20.00,-20.00},{31.20,-6.70,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,"{159,159}",4
2025-10-26 20:01:56.889,2500,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","9,6,3,7,4","4,4,4,4,4","24,25,26,24,26","15,13,12,15,13","6,4,4,6,5","9,7,9,9,9","0.00,0.04,0.04,0.00,0.13","0.00,0.03,0.00,0.00,0.00","-99.0,12.0,14.0,15.0,15.0","-99.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","3384,354,118,425,111","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.03,-1.00,0.03,0.03","-99,4157,-99,4088,5716","-1.00,0.01,-1.00,0.01,0.01","188501,289066,395278,431829,377164","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","-99,90,95,97,96","-99,12,14,15,15","20,20,20,20,20","{-79,-86,-86,-256},{-88,-98,-98,-256},{-85,-99,-99,-256}","{56.80,43.80,-20.00,-20.00},{5.60,43.50,-20.00,-20.00},{31.20,69.00,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,"{159,159}",4
2025-10-26 20:01:58.921,2508,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","6,3,7,4,3","4,4,4,4,4","25,26,24,26,26","13,12,15,13,12","4,4,6,5,4","7,9,9,9,10","0.04,0.04,0.00,0.13,0.03","0.03,0.00,0.00,0.00,0.00","12.0,14.0,15.0,15.0,17.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","354,118,425,111,118","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,-1.00,0.03,0.03,-1.00","4157,-99,4088,5716,-99","0.01,-1.00,0.01,0.01,-1.00","289066,395278,431829,377164,408381","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","90,95,97,96,98","12,14,15,15,17","20,20,20,20,20","{-80,-94,-94,-256},{-84,-97,-97,-256},{-88,-97,-97,-256}","{56.80,-7.30,-20.00,-20.00},{31.20,-6.70,-20.00,-20.00},{31.20,42.40,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,"{159,159}",4
2025-10-26 20:02:00.609,2517,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","5,4,4,4,8","4,4,4,4,4","26,25,27,25,21","13,15,12,12,14","4,5,4,4,7","8,7,10,9,10","0.05,0.06,0.15,0.05,0.04","0.00,0.03,0.00,0.00,0.00","13.0,-99.0,15.0,-99.0,16.0","0.0,-99.0,0.0,-99.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","151,132,94,354,531","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,0.03,-1.00,0.03,0.03","3306,3673,-99,6900,5943","0.01,0.01,-1.00,0.01,0.01","225979,247592,363241,393671,425958","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","93,-99,96,-99,98","13,-99,15,-99,16","20,20,20,20,20","{-83,-93,-93,-256},{-82,-98,-98,-256},{-87,-101,-101,-256}","{-20.00,-6.70,-20.00,-20.00},{-20.00,-7.80,-20.00,-20.00},{56.80,17.20,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,"{159,159}",4
2025-10-26 20:02:02.025,2527,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","4,4,4,8,8","4,4,4,4,4","25,27,25,21,21","15,12,12,14,13","5,4,4,7,4","7,10,9,10,7","0.06,0.15,0.05,0.04,0.05","0.03,0.00,0.00,0.00,0.00","-99.0,15.0,-99.0,16.0,-99.0","-99.0,0.0,-99.0,0.0,-99.0","-1.0,-1.0,-1.0,-1.0,-1.0","132,94,354,531,65","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,-1.00,0.03,0.03,-1.00","3673,-99,6900,5943,-99","0.01,-1.00,0.01,0.01,-1.00","247592,363241,393671,425958,343391","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","-99,96,-99,98,-99","-99,15,-99,16,-99","20,20,20,20,20","{-88,-98,-98,-256},{-84,-97,-97,-256},{-90,-105,-105,-256}","{5.60,43.50,-20.00,-20.00},{-20.00,44.20,-20.00,-20.00},{31.20,16.20,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,"{159,159}",4
2025-10-26 20:02:03.397,2532,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","7,4,3,9,4","4,4,4,4,4","24,26,26,24,22","15,13,12,14,15","6,5,4,5,4","9,9,10,8,8","0.00,0.13,0.03,-99.00,0.10","0.00,0.00,0.00,0.00,0.03","15.0,15.0,17.0,22.0,22.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","425,111,118,1063,354","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,0.03,-1.00,0.03,0.03","4088,5716,-99,7941,3387","0.01,0.01,-1.00,0.01,0.01","431829,377164,408381,444664,590883","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","97,96,98,102,105","15,15,17,22,25","20,20,20,20,20","{-82,-95,-95,-256},{-88,-97,-97,-256},{-88,-102,-102,-256}","{-20.00,17.10,-20.00,-20.00},{31.20,42.40,-20.00,-20.00},{56.80,-7.20,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,"{159,159}",4
2025-10-26 20:02:04.706,2541,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","4,4,8,8,4","4,4,4,4,4","27,25,21,21,25","12,12,14,13,18","4,4,7,4,5","10,9,10,7,8","0.15,0.05,0.04,0.05,0.08","0.00,0.00,0.00,0.00,0.00","15.0,-99.0,16.0,-99.0,18.0","0.0,-99.0,0.0,-99.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","94,354,531,65,141","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.03,0.03,-1.00,0.03","-99,6900,5943,-99,1803","-1.00,0.01,0.01,-1.00,0.01","363241,393671,425958,343391,489449","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","96,-99,98,-99,103","15,-99,16,-99,18","20,20,20,20,20","{-84,-97,-97,-256},{-87,-101,-101,-256},{-93,-98,-98,-256}","{31.20,-6.70,-20.00,-20.00},{56.80,17.20,-20.00,-20.00},{56.80,40.20,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,"{159,159}",4
2025-10-26 20:02:06.288,2547,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","4,8,8,4,6","4,4,4,4,4","25,21,21,25,23","12,14,13,18,14","4,7,4,5,4","9,10,7,8,8","0.05,0.04,0.05,0.08,0.20","0.00,0.00,0.00,0.00,0.00","-99.0,16.0,-99.0,18.0,20.0","-99.0,0.0,-99.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","354,531,65,141,178","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,0.03,-1.00,0.03,-1.00","6900,5943,-99,1803,-99","0.01,0.01,-1.00,0.01,-1.00","393671,425958,343391,489449,520899","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","-99,98,-99,103,102","-99,16,-99,18,20","20,20,20,20,20","{-85,-99,-99,-256},{-90,-105,-105,-256},{-95,-106,-106,-256}","{31.20,69.00,-20.00,-20.00},{31.20,16.20,-20.00,-20.00},{-20.00,40.10,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,"{159,159}",4
2025-10-26 20:02:07.889,2556,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","8,8,4,6,3","4,4,4,4,4","21,21,25,23,21","14,13,18,14,15","7,4,5,4,6","10,7,8,8,6","0.04,0.05,0.08,0.20,0.09","0.00,0.00,0.00,0.00,0.03","16.0,-99.0,18.0,20.0,19.0","0.0,-99.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","531,65,141,178,136","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,-1.00,0.03,-1.00,0.03","5943,-99,1803,-99,1434","0.01,-1.00,0.01,-1.00,0.01","425958,343391,489449,520899,552102","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","98,-99,103,102,104","16,-99,18,20,20","20,20,20,20,20","{-88,-97,-97,-256},{-93,-98,-98,-256},{-99,-110,-110,-256}","{31.20,42.40,-20.00,-20.00},{56.80,40.20,-20.00,-20.00},{31.20,15.00,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,"{159,159}",4
2025-10-26 20:02:09.322,2564,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","9,4,8,6,5","4,4,4,4,4","24,22,23,19,10","14,15,14,15,15","5,4,6,4,4","8,8,6,7,4","-99.00,0.10,0.00,0.11,0.00","0.00,0.03,0.00,0.00,0.06","22.0,22.0,21.0,-99.0,20.0","0.0,0.0,0.0,-99.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","1063,354,8,24879,155","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,0.03,0.03,0.03,-1.00","7941,3387,1921,2721,-99","0.01,0.01,0.01,0.01,-1.00","444664,590883,505125,535800,565122","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","102,105,104,-99,107","22,25,22,-99,21","20,20,20,20,20","{-87,-101,-101,-256},{-90,-102,-102,-256},{-100,-109,-109,-256}","{56.80,17.20,-20.00,-20.00},{5.60,42.40,-20.00,-20.00},{56.80,65.10,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,"{159,159}",4
2025-10-26 20:02:10.861,2571,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","4,8,6,5,4","4,4,4,4,5","22,23,19,10,19","15,14,15,15,14","4,6,4,4,8","8,6,7,4,8","0.10,0.00,0.11,0.00,0.13","0.03,0.00,0.00,0.06,0.05","22.0,21.0,-99.0,20.0,-99.0","0.0,0.0,-99.0,0.0,-99.0","-1.0,-1.0,-1.0,-1.0,-1.0","354,8,24879,155,151","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,0.03,0.03,-1.00,0.03","3387,1921,2721,-99,6976","0.01,0.01,0.01,-1.00,0.01","590883,505125,535800,565122,759293","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","105,104,-99,107,-99","25,22,-99,21,-99","20,20,20,20,20","{-90,-105,-105,-256},{-94,-102,-102,-256},{-100,-110,-110,-256}","{31.20,16.20,-20.00,-20.00},{5.60,-9.00,-20.00,-20.00},{56.80,37.70,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,"{159,159}",4
2025-10-26 20:02:12.056,2580,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","4,6,3,6,4","4,4,4,4,5","25,23,21,20,22","18,14,15,14,13","5,4,6,5,7","8,8,6,6,8","0.08,0.20,0.09,0.00,0.11","0.00,0.00,0.03,0.09,0.09","18.0,20.0,19.0,23.0,21.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","141,178,136,531,151","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,-1.00,0.03,0.03,-1.00","1803,-99,1434,1829,-99","0.01,-1.00,0.01,0.01,-1.00","489449,520899,552102,436155,633340","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","103,102,104,110,109","18,20,20,26,23","20,20,20,20,20","{-88,-102,-102,-256},{-99,-110,-110,-256},{-92,-110,-110,-256}","{56.80,-7.20,-20.00,-20.00},{31.20,15.00,-20.00,-20.00},{56.80,-12.80,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,"{159,159}",4
2025-10-26 20:02:13.703,2589,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","8,6,5,4,2","4,4,4,5,4","23,19,10,19,21","14,15,15,14,10","6,4,4,8,6","6,7,4,8,9","0.00,0.11,0.00,0.13,0.11","0.00,0.00,0.06,0.05,0.15","21.0,-99.0,20.0,-99.0,20.0","0.0,-99.0,0.0,-99.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","8,24879,155,151,1344","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,0.03,-1.00,0.03,0.03","1921,2721,-99,6976,4809","0.01,0.01,-1.00,0.01,0.01","505125,535800,565122,759293,654629","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","104,-99,107,-99,109","22,-99,21,-99,20","20,20,20,20,20","{-93,-98,-98,-256},{-100,-109,-109,-256},{-97,-111,-111,-256}","{56.80,40.20,-20.00,-20.00},{56.80,65.10,-20.00,-20.00},{31.20,11.90,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,"{159,159}",4
2025-10-26 20:02:15.023,2597,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","6,5,4,2,4","4,4,5,4,6","19,10,19,21,17","15,15,14,10,8","4,4,8,6,7","7,4,8,9,8","0.11,0.00,0.13,0.11,0.21","0.00,0.06,0.05,0.15,0.06","-99.0,20.0,-99.0,20.0,22.0","-99.0,0.0,-99.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","24879,155,151,1344,1269","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,-1.00,0.03,0.03,0.03","2721,-99,6976,4809,7230","0.01,-1.00,0.01,0.01,0.01","535800,565122,759293,654629,691381","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.06","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","-99,107,-99,109,112","-99,21,-99,20,23","20,20,20,20,20","{-95,-106,-106,-256},{-100,-110,-110,-256},{-102,-117,-117,-256}","{-20.00,40.10,-20.00,-20.00},{56.80,37.70,-20.00,-20.00},{31.20,61.70,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,"{159,159}",4
2025-10-26 20:02:16.297,2606,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","3,6,4,3,6","4,4,5,5,8","21,20,22,18,18","15,14,13,8,6","6,5,7,4,4","6,6,8,9,5","0.09,0.00,0.11,0.10,0.11","0.03,0.09,0.09,0.02,0.11","19.0,23.0,21.0,22.0,23.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","136,531,151,157,531","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,0.03,-1.00,0.03,-1.00","1434,1829,-99,7416,-99","0.01,0.01,-1.00,0.01,-1.00","552102,436155,633340,672563,530396","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","104,110,109,112,113","20,26,23,22,26","20,20,20,20,20","{-94,-102,-102,-256},{-92,-110,-110,-256},{-102,-118,-118,-256}","{5.60,-9.00,-20.00,-20.00},{56.80,-12.80,-20.00,-20.00},{56.80,63.30,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,"{159,159}",4
2025-10-26 20:02:17.482,2613,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","5,4,2,4,6","4,5,4,6,9","10,19,21,17,17","15,14,10,8,5","4,8,6,7,5","4,8,9,8,8","0.00,0.13,0.11,0.21,0.13","0.06,0.05,0.15,0.06,0.05","20.0,-99.0,20.0,22.0,23.0","0.0,-99.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","155,151,1344,1269,143","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.03,0.03,0.03,0.03","-99,6976,4809,7230,6438","-1.00,0.01,0.01,0.01,0.01","565122,759293,654629,691381,905247","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.06,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","107,-99,109,112,113","21,-99,20,23,26","20,20,20,20,20","{-99,-110,-110,-256},{-97,-111,-111,-256},{-105,-116,-116,-256}","{31.20,15.00,-20.00,-20.00},{31.20,11.90,-20.00,-20.00},{5.60,12.70,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,"{159,159}",4
2025-10-26 20:02:18.606,2620,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","6,4,3,6,3","4,5,5,8,9","20,22,18,18,16","14,13,8,6,5","5,7,4,4,6","6,8,9,5,10","0.00,0.11,0.10,0.11,0.09","0.09,0.09,0.02,0.11,0.02","23.0,21.0,22.0,23.0,23.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","531,151,157,531,22","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.03,-1.00,0.03,-1.00,0.03","1829,-99,7416,-99,7631","0.01,-1.00,0.01,-1.00,0.01","436155,633340,672563,530396,559048","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","110,109,112,113,115","26,23,22,26,26","20,20,20,20,20","{-100,-109,-109,-256},{-98,-110,-110,-256},{-107,-117,-117,-256}","{56.80,65.10,-20.00,-20.00},{31.20,36.30,-20.00,-20.00},{56.80,37.50,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,"{159,159}",4
2025-10-26 20:02:20.314,2626,0,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","4,3,6,3,8","5,5,8,9,18","22,18,18,16,14","13,8,6,5,7","7,4,4,6,20","8,9,5,10,12","0.11,0.10,0.11,0.09,0.10","0.09,0.02,0.11,0.02,0.13","21.0,22.0,23.0,23.0,24.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","151,157,531,22,2427","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.03,-1.00,0.03,0.03","-99,7416,-99,7631,3997","-1.00,0.01,-1.00,0.01,0.01","633340,672563,530396,559048,821584","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","109,112,113,115,117","23,22,26,26,27","20,20,20,20,20","{-100,-110,-110,-256},{-102,-118,-118,-256},{-107,-116,-116,-256}","{56.80,37.70,-20.00,-20.00},{56.80,63.30,-20.00,-20.00},{31.20,13.60,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,"{159,159}",4
2025-10-26 20:02:24.200,2640,1,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","6,3,8,3,2","8,9,18,5,4","18,16,14,19,19","6,5,7,9,9","4,6,20,4,4","5,10,12,8,10","0.11,0.09,0.10,0.14,0.14","0.11,0.02,0.13,0.02,0.00","23.0,23.0,24.0,15.0,9.0","0.0,0.0,0.0,0.0,0.0","-1.0,-1.0,-1.0,-1.0,-1.0","531,22,2427,51,32","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.03,0.03,-1.00,0.03","-99,7631,3997,-99,4327","-1.00,0.01,0.01,-1.00,0.01","530396,559048,821584,10971,48552","-1.0,-1.0,-1.0,-1.0,-1.0","0,0,0,0,0","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","113,115,117,110,105","26,26,27,15,9","20,20,20,20,20","{-102,-117,-117,-256},{-107,-116,-116,-256},{-96,-107,-107,-256}","{31.20,61.70,-20.00,-20.00},{31.20,13.60,-20.00,-20.00},{5.60,16.50,-20.00,-20.00}","1-cbnet,5-9;2-ims,6-5",0,"{159,159}",4
